ANO;MES;LINHA;ESTACAO;MEDIA;DETALHE_1;DETALHE_2
2017;OUTUBRO;LINHA 15;ORT;9;Sem Observação;Sem Observação
2017;OUTUBRO;LINHA 15;SLU;0;Estação em obras.;Sem Observação
2017;OUTUBRO;LINHA 15;CAD;0;Estação em obras.;Sem Observação
2017;OUTUBRO;LINHA 15;VTL;0;Estação em obras.;Sem Observação
2017;OUTUBRO;LINHA 15;VUN;0;Estação em obras.;Sem Observação
2017;OUTUBRO;LINHA 15;JPL;0;Estação em obras.;Sem Observação
2017;OUTUBRO;LINHA 15;SAP;0;Estação em obras.;Sem Observação
2017;OUTUBRO;LINHA 15;FJT;0;Estação em obras.;Sem Observação
2017;OUTUBRO;LINHA 15;MAT;0;Estação em obras.;Sem Observação
2017;OUTUBRO;LINHA 15;IGT;0;Estação em obras.;Sem Observação
2017;NOVEMBRO;LINHA 15;VPM;11;Corresponde à soma dos usuários que embarcaram na Linha 15-Prata com as transferências da Linha 2-Verde;Sem Observação
2017;NOVEMBRO;LINHA 15;ORT;11;Sem Observação;Sem Observação
2017;NOVEMBRO;LINHA 15;SLU;0;Estação em obras.;Sem Observação
2017;NOVEMBRO;LINHA 15;CAD;0;Estação em obras.;Sem Observação
2017;NOVEMBRO;LINHA 15;VTL;0;Estação em obras.;Sem Observação
2017;NOVEMBRO;LINHA 15;VUN;0;Estação em obras.;Sem Observação
2017;NOVEMBRO;LINHA 15;JPL;0;Estação em obras.;Sem Observação
2017;NOVEMBRO;LINHA 15;SAP;0;Estação em obras.;Sem Observação
2017;NOVEMBRO;LINHA 15;FJT;0;Estação em obras.;Sem Observação
2017;NOVEMBRO;LINHA 15;MAT;0;Estação em obras.;Sem Observação
2017;NOVEMBRO;LINHA 15;IGT;0;Estação em obras.;Sem Observação
2017;DEZEMBRO;LINHA 15;VPM;10;Corresponde à soma dos usuários que embarcaram na Linha 15-Prata com as transferências da Linha 2-Verde;Sem Observação
2017;DEZEMBRO;LINHA 15;ORT;10;Sem Observação;Sem Observação
2017;DEZEMBRO;LINHA 15;SLU;0;Estação em obras.;Sem Observação
2017;DEZEMBRO;LINHA 15;CAD;0;Estação em obras.;Sem Observação
2017;DEZEMBRO;LINHA 15;VTL;0;Estação em obras.;Sem Observação
2017;DEZEMBRO;LINHA 15;VUN;0;Estação em obras.;Sem Observação
2017;DEZEMBRO;LINHA 15;JPL;0;Estação em obras.;Sem Observação
2017;DEZEMBRO;LINHA 15;SAP;0;Estação em obras.;Sem Observação
2017;DEZEMBRO;LINHA 15;FJT;0;Estação em obras.;Sem Observação
2017;DEZEMBRO;LINHA 15;MAT;0;Estação em obras.;Sem Observação
2017;DEZEMBRO;LINHA 15;IGT;0;Estação em obras.;Sem Observação
2018;JANEIRO;LINHA 15;VPM;10;Corresponde à soma dos usuários que embarcaram na Linha 15-Prata com as transferências da Linha 2-Verde;Sem Observação
2018;JANEIRO;LINHA 15;ORT;8;Sem Observação;Sem Observação
2018;JANEIRO;LINHA 15;SLU;0;Estação em obras.;Sem Observação
2018;JANEIRO;LINHA 15;CAD;0;Estação em obras.;Sem Observação
2018;JANEIRO;LINHA 15;VTL;0;Estação em obras.;Sem Observação
2018;JANEIRO;LINHA 15;VUN;0;Estação em obras.;Sem Observação
2018;JANEIRO;LINHA 15;JPL;0;Estação em obras.;Sem Observação
2018;JANEIRO;LINHA 15;SAP;0;Estação em obras.;Sem Observação
2018;JANEIRO;LINHA 15;FJT;0;Estação em obras.;Sem Observação
2018;JANEIRO;LINHA 15;MAT;0;Estação em obras.;Sem Observação
2018;JANEIRO;LINHA 15;IGT;0;Estação em obras.;Sem Observação
2018;FEVEREIRO;LINHA 15;VPM;11;Corresponde à soma dos usuários que embarcaram na Linha 15-Prata com as transferências da Linha 2-Verde;Sem Observação
2018;FEVEREIRO;LINHA 15;ORT;9;Sem Observação;Sem Observação
2018;FEVEREIRO;LINHA 15;SLU;0;Estação em obras.;Sem Observação
2018;FEVEREIRO;LINHA 15;CAD;0;Estação em obras.;Sem Observação
2018;FEVEREIRO;LINHA 15;VTL;0;Estação em obras.;Sem Observação
2018;FEVEREIRO;LINHA 15;VUN;0;Estação em obras.;Sem Observação
2018;FEVEREIRO;LINHA 15;JPL;0;Estação em obras.;Sem Observação
2018;FEVEREIRO;LINHA 15;SAP;0;Estação em obras.;Sem Observação
2018;FEVEREIRO;LINHA 15;FJT;0;Estação em obras.;Sem Observação
2018;FEVEREIRO;LINHA 15;MAT;0;Estação em obras.;Sem Observação
2018;FEVEREIRO;LINHA 15;IGT;0;Estação em obras.;Sem Observação
2018;MARÇO;LINHA 15;VPM;11;Corresponde à soma dos usuários que embarcaram na Linha 15-Prata com as transferências da Linha 2-Verde;Sem Observação
2018;MARÇO;LINHA 15;ORT;10;Sem Observação;Sem Observação
2018;MARÇO;LINHA 15;SLU;0;Estação em obras.;Sem Observação
2018;MARÇO;LINHA 15;CAD;0;Estação em obras.;Sem Observação
2018;MARÇO;LINHA 15;VTL;0;Estação em obras.;Sem Observação
2018;MARÇO;LINHA 15;VUN;0;Estação em obras.;Sem Observação
2018;MARÇO;LINHA 15;JPL;0;Estação em obras.;Sem Observação
2018;MARÇO;LINHA 15;SAP;0;Estação em obras.;Sem Observação
2018;MARÇO;LINHA 15;FJT;0;Estação em obras.;Sem Observação
2018;MARÇO;LINHA 15;MAT;0;Estação em obras.;Sem Observação
2018;MARÇO;LINHA 15;IGT;0;Estação em obras.;Sem Observação
2018;ABRIL;LINHA 15;VPM;11;Corresponde à soma dos usuários que embarcaram na Linha 15-Prata com as transferências da Linha 2-Verde;Sem Observação
2018;ABRIL;LINHA 15;ORT;10;Sem Observação;Sem Observação
2018;ABRIL;LINHA 15;SLU;0;Estação em obras.;Sem Observação
2018;ABRIL;LINHA 15;CAD;0;Estação em obras.;Sem Observação
2018;ABRIL;LINHA 15;VTL;0;Estação em obras.;Sem Observação
2018;ABRIL;LINHA 15;VUN;0;Estação em obras.;Sem Observação
2018;ABRIL;LINHA 15;JPL;0;Estação em obras.;Sem Observação
2018;ABRIL;LINHA 15;SAP;0;Estação em obras.;Sem Observação
2018;ABRIL;LINHA 15;FJT;0;Estação em obras.;Sem Observação
2018;ABRIL;LINHA 15;MAT;0;Estação em obras.;Sem Observação
2018;ABRIL;LINHA 15;IGT;0;Estação em obras.;Sem Observação
2018;MAIO;LINHA 15;VPM;12;Corresponde à soma dos usuários que embarcaram na Linha 15-Prata com as transferências da Linha 2-Verde;Sem Observação
2018;MAIO;LINHA 15;ORT;10;Sem Observação;Sem Observação
2018;MAIO;LINHA 15;SLU;0;Estação em obras.;Sem Observação
2018;MAIO;LINHA 15;CAD;0;Estação em obras.;Sem Observação
2018;MAIO;LINHA 15;VTL;0;Estação em obras.;Sem Observação
2018;MAIO;LINHA 15;VUN;0;Estação em obras.;Sem Observação
2018;MAIO;LINHA 15;JPL;0;Estação em obras.;Sem Observação
2018;MAIO;LINHA 15;SAP;0;Estação em obras.;Sem Observação
2018;MAIO;LINHA 15;FJT;0;Estação em obras.;Sem Observação
2018;MAIO;LINHA 15;MAT;0;Estação em obras.;Sem Observação
2018;MAIO;LINHA 15;IGT;0;Estação em obras.;Sem Observação
2018;JUNHO;LINHA 15;VPM;12;Corresponde à soma dos usuários que embarcaram na Linha 15-Prata com as transferências da Linha 2-Verde;Sem Observação
2018;JUNHO;LINHA 15;ORT;10;Sem Observação;Sem Observação
2018;JUNHO;LINHA 15;SLU;0;Estação em obras.;Sem Observação
2018;JUNHO;LINHA 15;CAD;0;Estação em obras.;Sem Observação
2018;JUNHO;LINHA 15;VTL;0;Estação em obras.;Sem Observação
2018;JUNHO;LINHA 15;VUN;0;Estação em obras.;Sem Observação
2018;JUNHO;LINHA 15;JPL;0;Estação em obras.;Sem Observação
2018;JUNHO;LINHA 15;SAP;0;Estação em obras.;Sem Observação
2018;JUNHO;LINHA 15;FJT;0;Estação em obras.;Sem Observação
2018;JUNHO;LINHA 15;MAT;0;Estação em obras.;Sem Observação
2018;JUNHO;LINHA 15;IGT;0;Estação em obras.;Sem Observação
2018;JULHO;LINHA 15;VPM;11;Corresponde à soma dos usuários que embarcaram na Linha 15-Prata com as transferências da Linha 2-Verde;Sem Observação
2018;JULHO;LINHA 15;ORT;9;Sem Observação;Sem Observação
2018;JULHO;LINHA 15;SLU;0;Estação em obras.;Sem Observação
2018;JULHO;LINHA 15;CAD;0;Estação em obras.;Sem Observação
2018;JULHO;LINHA 15;VTL;0;Estação em obras.;Sem Observação
2018;JULHO;LINHA 15;VUN;0;Estação em obras.;Sem Observação
2018;JULHO;LINHA 15;JPL;0;Estação em obras.;Sem Observação
2018;JULHO;LINHA 15;SAP;0;Estação em obras.;Sem Observação
2018;JULHO;LINHA 15;FJT;0;Estação em obras.;Sem Observação
2018;JULHO;LINHA 15;MAT;0;Estação em obras.;Sem Observação
2018;JULHO;LINHA 15;IGT;0;Estação em obras.;Sem Observação
2018;AGOSTO;LINHA 15;VPM;12;Corresponde à soma dos usuários que embarcaram na Linha 15-Prata com as transferências da Linha 2-Verde;Sem Observação
2018;AGOSTO;LINHA 15;ORT;10;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 15;SLU;0;Estação em obras.;Sem Observação
2018;AGOSTO;LINHA 15;CAD;0;Estação em obras.;Sem Observação
2018;AGOSTO;LINHA 15;VTL;0;Estação em obras.;Sem Observação
2018;AGOSTO;LINHA 15;VUN;0;Estação em obras.;Sem Observação
2018;AGOSTO;LINHA 15;JPL;0;Estação em obras.;Sem Observação
2018;AGOSTO;LINHA 15;SAP;0;Estação em obras.;Sem Observação
2018;AGOSTO;LINHA 15;FJT;0;Estação em obras.;Sem Observação
2018;AGOSTO;LINHA 15;MAT;0;Estação em obras.;Sem Observação
2018;AGOSTO;LINHA 15;IGT;0;Estação em obras.;Sem Observação
2018;SETEMBRO;LINHA 15;VPM;13;Corresponde à soma dos usuários que embarcaram na Linha 15-Prata com as transferências da Linha 2-Verde;Sem Observação
2018;SETEMBRO;LINHA 15;ORT;10;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 15;SLU;0;Estação em obras.;Sem Observação
2018;SETEMBRO;LINHA 15;CAD;0;Estação em obras.;Sem Observação
2018;SETEMBRO;LINHA 15;VTL;0;Estação em obras.;Sem Observação
2018;SETEMBRO;LINHA 15;VUN;0;Estação em obras.;Sem Observação
2018;SETEMBRO;LINHA 15;JPL;0;Estação em obras.;Sem Observação
2018;SETEMBRO;LINHA 15;SAP;0;Estação em obras.;Sem Observação
2018;SETEMBRO;LINHA 15;FJT;0;Estação em obras.;Sem Observação
2018;SETEMBRO;LINHA 15;MAT;0;Estação em obras.;Sem Observação
2018;SETEMBRO;LINHA 15;IGT;0;Estação em obras.;Sem Observação
2018;OUTUBRO;LINHA 15;VPM;13;Corresponde à soma dos usuários que embarcaram na Linha 15-Prata com as transferências da Linha 2-Verde;Sem Observação
2018;OUTUBRO;LINHA 15;ORT;9;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 15;SLU;0;Estação em obras.;Sem Observação
2018;OUTUBRO;LINHA 15;CAD;0;Estação em obras.;Sem Observação
2018;OUTUBRO;LINHA 15;VTL;0;Estação em obras.;Sem Observação
2018;OUTUBRO;LINHA 15;VUN;0;Estação em obras.;Sem Observação
2018;OUTUBRO;LINHA 15;JPL;0;Estação em obras.;Sem Observação
2018;OUTUBRO;LINHA 15;SAP;0;Estação em obras.;Sem Observação
2018;OUTUBRO;LINHA 15;FJT;0;Estação em obras.;Sem Observação
2018;OUTUBRO;LINHA 15;MAT;0;Estação em obras.;Sem Observação
2018;OUTUBRO;LINHA 15;IGT;0;Estação em obras.;Sem Observação
2018;NOVEMBRO;LINHA 15;VPM;13;Corresponde à soma dos usuários que embarcaram na Linha 15-Prata com as transferências da Linha 2-Verde;Sem Observação
2018;NOVEMBRO;LINHA 15;ORT;9;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 15;SLU;0;Estação em obras.;Sem Observação
2018;NOVEMBRO;LINHA 15;CAD;0;Estação em obras.;Sem Observação
2018;NOVEMBRO;LINHA 15;VTL;0;Estação em obras.;Sem Observação
2018;NOVEMBRO;LINHA 15;VUN;0;Estação em obras.;Sem Observação
2018;NOVEMBRO;LINHA 15;JPL;0;Estação em obras.;Sem Observação
2018;NOVEMBRO;LINHA 15;SAP;0;Estação em obras.;Sem Observação
2018;NOVEMBRO;LINHA 15;FJT;0;Estação em obras.;Sem Observação
2018;NOVEMBRO;LINHA 15;MAT;0;Estação em obras.;Sem Observação
2018;NOVEMBRO;LINHA 15;IGT;0;Estação em obras.;Sem Observação
2018;DEZEMBRO;LINHA 15;VPM;17;Corresponde à soma dos usuários que embarcaram na Linha 15-Prata com as transferências da Linha 2-Verde;Sem Observação
2018;DEZEMBRO;LINHA 15;ORT;3;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 15;SLU;3;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 15;CAD;2;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 15;VTL;2;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 15;VUN;5;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 15;JPL;0;Estação em obras.;Sem Observação
2018;DEZEMBRO;LINHA 15;SAP;0;Estação em obras.;Sem Observação
2018;DEZEMBRO;LINHA 15;FJT;0;Estação em obras.;Sem Observação
2018;DEZEMBRO;LINHA 15;MAT;0;Estação em obras.;Sem Observação
2018;DEZEMBRO;LINHA 15;IGT;0;Estação em obras.;Sem Observação
2019;JANEIRO;LINHA 15;VPM;19;Corresponde à soma dos usuários que embarcaram na Linha 15-Prata com as transferências da Linha 2-Verde;Sem Observação
2019;JANEIRO;LINHA 15;ORT;4;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 15;SLU;3;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 15;CAD;2;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 15;VTL;3;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 15;VUN;6;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 15;JPL;0;Estação em obras.;Sem Observação
2019;JANEIRO;LINHA 15;SAP;0;Estação em obras.;Sem Observação
2019;JANEIRO;LINHA 15;FJT;0;Estação em obras.;Sem Observação
2019;JANEIRO;LINHA 15;MAT;0;Estação em obras.;Sem Observação
2019;JANEIRO;LINHA 15;IGT;0;Estação em obras.;Sem Observação
2019;FEVEREIRO;LINHA 15;VPM;25;Corresponde à soma dos usuários que embarcaram na Linha 15-Prata com as transferências da Linha 2-Verde;Sem Observação
2019;FEVEREIRO;LINHA 15;ORT;6;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 15;SLU;4;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 15;CAD;3;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 15;VTL;3;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 15;VUN;8;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 15;JPL;0;Estação em obras.;Sem Observação
2019;FEVEREIRO;LINHA 15;SAP;0;Estação em obras.;Sem Observação
2019;FEVEREIRO;LINHA 15;FJT;0;Estação em obras.;Sem Observação
2019;FEVEREIRO;LINHA 15;MAT;0;Estação em obras.;Sem Observação
2019;FEVEREIRO;LINHA 15;IGT;0;Estação em obras.;Sem Observação
2019;MARÇO;LINHA 15;VPM;32;Corresponde à soma dos usuários que embarcaram na Linha 15-Prata com as transferências da Linha 2-Verde;Sem Observação
2019;MARÇO;LINHA 15;ORT;7;Sem Observação;Sem Observação
2019;MARÇO;LINHA 15;SLU;4;Sem Observação;Sem Observação
2019;MARÇO;LINHA 15;CAD;3;Sem Observação;Sem Observação
2019;MARÇO;LINHA 15;VTL;4;Sem Observação;Sem Observação
2019;MARÇO;LINHA 15;VUN;11;Sem Observação;Sem Observação
2019;MARÇO;LINHA 15;JPL;0;Estação em obras.;Sem Observação
2019;MARÇO;LINHA 15;SAP;0;Estação em obras.;Sem Observação
2019;MARÇO;LINHA 15;FJT;0;Estação em obras.;Sem Observação
2019;MARÇO;LINHA 15;MAT;0;Estação em obras.;Sem Observação
2019;MARÇO;LINHA 15;IGT;0;Estação em obras.;Sem Observação
2019;ABRIL;LINHA 15;VPM;34;Corresponde à soma dos usuários que embarcaram na Linha 15-Prata com as transferências da Linha 2-Verde;Sem Observação
2019;ABRIL;LINHA 15;ORT;7;Sem Observação;Sem Observação
2019;ABRIL;LINHA 15;SLU;5;Sem Observação;Sem Observação
2019;ABRIL;LINHA 15;CAD;3;Sem Observação;Sem Observação
2019;ABRIL;LINHA 15;VTL;4;Sem Observação;Sem Observação
2019;ABRIL;LINHA 15;VUN;12;Sem Observação;Sem Observação
2019;ABRIL;LINHA 15;JPL;0;Estação em obras.;Sem Observação
2019;ABRIL;LINHA 15;SAP;0;Estação em obras.;Sem Observação
2019;ABRIL;LINHA 15;FJT;0;Estação em obras.;Sem Observação
2019;ABRIL;LINHA 15;MAT;0;Estação em obras.;Sem Observação
2019;ABRIL;LINHA 15;IGT;0;Estação em obras.;Sem Observação
2019;MAIO;LINHA 15;VPM;41;Corresponde à soma dos usuários que embarcaram na Linha 15-Prata com as transferências da Linha 2-Verde;Sem Observação
2019;MAIO;LINHA 15;ORT;7;Sem Observação;Sem Observação
2019;MAIO;LINHA 15;SLU;5;Sem Observação;Sem Observação
2019;MAIO;LINHA 15;CAD;3;Sem Observação;Sem Observação
2019;MAIO;LINHA 15;VTL;4;Sem Observação;Sem Observação
2019;MAIO;LINHA 15;VUN;13;Sem Observação;Sem Observação
2019;MAIO;LINHA 15;JPL;0;Estação em obras.;Sem Observação
2019;MAIO;LINHA 15;SAP;0;Estação em obras.;Sem Observação
2019;MAIO;LINHA 15;FJT;0;Estação em obras.;Sem Observação
2019;MAIO;LINHA 15;MAT;0;Estação em obras.;Sem Observação
2019;MAIO;LINHA 15;IGT;0;Estação em obras.;Sem Observação
2019;JUNHO;LINHA 15;VPM;46;Corresponde à soma dos usuários que embarcaram na Linha 15-Prata com as transferências da Linha 2-Verde;Sem Observação
2019;JUNHO;LINHA 15;ORT;7;Sem Observação;Sem Observação
2019;JUNHO;LINHA 15;SLU;5;Sem Observação;Sem Observação
2019;JUNHO;LINHA 15;CAD;3;Sem Observação;Sem Observação
2019;JUNHO;LINHA 15;VTL;4;Sem Observação;Sem Observação
2019;JUNHO;LINHA 15;VUN;12;Sem Observação;Sem Observação
2019;JUNHO;LINHA 15;JPL;0;Estação em obras.;Sem Observação
2019;JUNHO;LINHA 15;SAP;0;Estação em obras.;Sem Observação
2019;JUNHO;LINHA 15;FJT;0;Estação em obras.;Sem Observação
2019;JUNHO;LINHA 15;MAT;0;Estação em obras.;Sem Observação
2019;JUNHO;LINHA 15;IGT;0;Estação em obras.;Sem Observação
2019;JULHO;LINHA 15;VPM;44;Corresponde à soma dos usuários que embarcaram na Linha 15-Prata com as transferências da Linha 2-Verde;Sem Observação
2019;JULHO;LINHA 15;ORT;6;Sem Observação;Sem Observação
2019;JULHO;LINHA 15;SLU;4;Sem Observação;Sem Observação
2019;JULHO;LINHA 15;CAD;3;Sem Observação;Sem Observação
2019;JULHO;LINHA 15;VTL;4;Sem Observação;Sem Observação
2019;JULHO;LINHA 15;VUN;12;Sem Observação;Sem Observação
2019;JULHO;LINHA 15;JPL;0;Estação em obras.;Sem Observação
2019;JULHO;LINHA 15;SAP;0;Estação em obras.;Sem Observação
2019;JULHO;LINHA 15;FJT;0;Estação em obras.;Sem Observação
2019;JULHO;LINHA 15;MAT;0;Estação em obras.;Sem Observação
2019;JULHO;LINHA 15;IGT;0;Estação em obras.;Sem Observação
2019;AGOSTO;LINHA 15;VPM;49;Corresponde à soma dos usuários que embarcaram na Linha 15-Prata com as transferências da Linha 2-Verde;Sem Observação
2019;AGOSTO;LINHA 15;ORT;6;Sem Observação;Sem Observação
2019;AGOSTO;LINHA 15;SLU;5;Sem Observação;Sem Observação
2019;AGOSTO;LINHA 15;CAD;4;Sem Observação;Sem Observação
2019;AGOSTO;LINHA 15;VTL;5;Sem Observação;Sem Observação
2019;AGOSTO;LINHA 15;VUN;12;Sem Observação;Sem Observação
2019;AGOSTO;LINHA 15;JPL;8;Sem Observação;Sem Observação
2019;AGOSTO;LINHA 15;SAP;0;Estação em obras.;Sem Observação
2019;AGOSTO;LINHA 15;FJT;0;Estação em obras.;Sem Observação
2019;AGOSTO;LINHA 15;MAT;0;Estação em obras.;Sem Observação
2019;AGOSTO;LINHA 15;IGT;0;Estação em obras.;Sem Observação
2019;SETEMBRO;LINHA 15;VPM;52;Corresponde à soma dos usuários que embarcaram na Linha 15-Prata com as transferências da Linha 2-Verde;Sem Observação
2019;SETEMBRO;LINHA 15;ORT;7;Sem Observação;Sem Observação
2019;SETEMBRO;LINHA 15;SLU;5;Sem Observação;Sem Observação
2019;SETEMBRO;LINHA 15;CAD;4;Sem Observação;Sem Observação
2019;SETEMBRO;LINHA 15;VTL;5;Sem Observação;Sem Observação
2019;SETEMBRO;LINHA 15;VUN;6;Sem Observação;Sem Observação
2019;SETEMBRO;LINHA 15;JPL;12;Sem Observação;Sem Observação
2019;SETEMBRO;LINHA 15;SAP;0;Estação em obras.;Sem Observação
2019;SETEMBRO;LINHA 15;FJT;0;Estação em obras.;Sem Observação
2019;SETEMBRO;LINHA 15;MAT;0;Estação em obras.;Sem Observação
2019;SETEMBRO;LINHA 15;IGT;0;Estação em obras.;Sem Observação
2019;OUTUBRO;LINHA 15;VPM;52;Corresponde à soma dos usuários que embarcaram na Linha 15-Prata com as transferências da Linha 2-Verde;Sem Observação
2019;OUTUBRO;LINHA 15;ORT;7;Sem Observação;Sem Observação
2019;OUTUBRO;LINHA 15;SLU;5;Sem Observação;Sem Observação
2019;OUTUBRO;LINHA 15;CAD;4;Sem Observação;Sem Observação
